temp_eV,rho_gcc,mode,label,kross_scattering,kplanck,krosseland,krosseland_absorption,status,h5_path
900.991534215264,1e-17,fac-opacity-cowan-state,T900p992_rho1em17,0.33364394159967314,7.606745991299097e-18,0.33364394159967314,2.7362044176184316e-18,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho1em17/fac-opacity-cowan-state/starout.h5
900.991534215264,1.4370779141993746e-17,fac-opacity-cowan-state,T900p992_rho1p43708em17,0.3336439415996739,1.069017047081253e-17,0.3336439415996739,3.838948607182272e-18,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho1p43708em17/fac-opacity-cowan-state/starout.h5
900.991534215264,2.065192931479625e-17,fac-opacity-cowan-state,T900p992_rho2p06519em17,0.33364394159967414,1.5121299057366916e-17,0.33364394159967414,5.423680649869416e-18,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho2p06519em17/fac-opacity-cowan-state/starout.h5
900.991534215264,2.9678431503900313e-17,fac-opacity-cowan-state,T900p992_rho2p96784em17,0.33364394159967725,2.1503563564761513e-17,0.33364394159967725,7.706253233805382e-18,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho2p96784em17/fac-opacity-cowan-state/starout.h5
900.991534215264,4.2650218442334076e-17,fac-opacity-cowan-state,T900p992_rho4p26502em17,0.33364394159918287,3.069493034017063e-17,0.3336439415991829,1.0993540830621232e-17,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho4p26502em17/fac-opacity-cowan-state/starout.h5
900.991534215264,6.129168695925715e-17,fac-opacity-cowan-state,T900p992_rho6p12917em17,0.33364394159967126,4.4006567761056397e-17,0.3336439415996713,1.575787395408237e-17,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho6p12917em17/fac-opacity-cowan-state/starout.h5
900.991534215264,8.808092965317026e-17,fac-opacity-cowan-state,T900p992_rho8p80809em17,0.33364394159967686,6.323700191561527e-17,0.33364394159967686,2.264393269493504e-17,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho8p80809em17/fac-opacity-cowan-state/starout.h5
900.991534215264,1.2657915866672028e-16,fac-opacity-cowan-state,T900p992_rho1p26579em16,0.33364394159965416,9.0870426946326e-17,0.33364394159965416,3.253897341254037e-17,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho1p26579em16/fac-opacity-cowan-state/starout.h5
900.991534215264,1.819041133178821e-16,fac-opacity-cowan-state,T900p992_rho1p81904em16,0.3336439415994445,1.3057829778910084e-16,0.3336439415994445,4.675768973079144e-17,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho1p81904em16/fac-opacity-cowan-state/starout.h5
900.991534215264,2.6141038375114865e-16,fac-opacity-cowan-state,T900p992_rho2p6141em16,0.333643941598888,1.8763610811093502e-16,0.333643941598888,6.718917913721526e-17,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho2p6141em16/fac-opacity-cowan-state/starout.h5
900.991534215264,3.7566708903116036e-16,fac-opacity-cowan-state,T900p992_rho3p75667em16,0.33364394161501265,2.696241785598784e-16,0.3336439416150127,9.654788782578608e-17,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho3p75667em16/fac-opacity-cowan-state/starout.h5
900.991534215264,5.398628767382507e-16,fac-opacity-cowan-state,T900p992_rho5p39863em16,0.33364394159850386,3.874343344851921e-16,0.333643941598504,1.3873409884896683e-16,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho5p39863em16/fac-opacity-cowan-state/starout.h5
900.991534215264,7.758250168566793e-16,fac-opacity-cowan-state,T900p992_rho7p75825em16,0.33364394159823807,5.567167399211602e-16,0.33364394159823824,1.993520663052376e-16,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho7p75825em16/fac-opacity-cowan-state/starout.h5
900.991534215264,1.1149209970080914e-15,fac-opacity-cowan-state,T900p992_rho1p11492em15,0.3336439415992691,7.999584914621504e-16,0.3336439415992693,2.8645436781955696e-16,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho1p11492em15/fac-opacity-cowan-state/starout.h5
900.991534215264,1.6022283408774753e-15,fac-opacity-cowan-state,T900p992_rho1p60223em15,0.3336439415995915,1.1494704667652988e-15,0.3336439415995919,4.116115912529121e-16,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho1p60223em15/fac-opacity-cowan-state/starout.h5
900.991534215264,2.3025269621793266e-15,fac-opacity-cowan-state,T900p992_rho2p30253em15,0.3336439415996842,1.651680173988479e-15,0.3336439415996847,5.914496080267231e-16,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho2p30253em15/fac-opacity-cowan-state/starout.h5
900.991534215264,3.308910644196489e-15,fac-opacity-cowan-state,T900p992_rho3p30891em15,0.33364394160588096,2.373299917706107e-15,0.3336439416058818,8.498587303046872e-16,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho3p30891em15/fac-opacity-cowan-state/starout.h5
900.991534215264,4.755162406834019e-15,fac-opacity-cowan-state,T900p992_rho4p75516em15,0.33364394160228183,3.4101906609505653e-15,0.33364394160228306,1.2211680744327238e-15,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T900p992_rho4p75516em15/fac-opacity-cowan-state/starout.h5
