rho_gcc,74.0406930047,81.5099954075,89.732808834,98.7851482629,108.750697143,119.721580998,131.799219069,145.095261876,159.732623361,175.846617154,193.586207462,213.115386159,234.61468879,258.282863513,284.338708411,313.023094142,344.601190649,379.364918498,417.635647502,459.767167599,506.148959426,557.209794831,613.421700615,675.304322135,743.429727115,818.427694066
1e-17,6.82860562919e-05,2.51021856394e-06,1.47351997854e-07,1.76402906068e-08,2.72000299454e-09,9.18616392833e-10,4.76988937548e-10,3.77807400101e-10,1.60486875484e-10,4.3026320693e-11,4.32821120001e-11,4.66818281971e-10,1.59467138211e-09,1.24254957127e-09,4.21348070928e-10,1.26427762017e-10,3.70892283356e-11,1.15988655031e-11,7.86989145747e-13,2.58558312125e-13,5.68833950145e-17,4.0748749022e-17,2.9181890491e-17,2.0882709138e-17,1.49301327804e-17,1.06629843506e-17
1.4370779142e-17,6.82860560774e-05,2.51021858125e-06,1.47352008878e-07,1.76402984501e-08,2.7200088831e-09,9.18620358491e-10,4.76991771784e-10,3.77809413399e-10,1.6048831343e-10,4.30273281324e-11,4.32828289757e-11,4.66818792946e-10,1.59467178856e-09,1.24254982477e-09,4.21348255299e-10,1.26427892565e-10,3.70893213615e-11,1.15989317244e-11,7.870362399e-13,2.58591805617e-13,8.07036242697e-17,5.768964671e-17,4.12303786209e-17,2.94518363258e-17,2.10248262114e-17,1.49979153679e-17
2.06519293148e-17,6.82860563495e-05,2.51021860464e-06,1.47352024931e-07,1.76403097268e-08,2.72001712086e-09,9.1865395752e-10,4.76995841577e-10,3.77812299253e-10,1.60490372544e-10,4.30287757614e-11,4.32838593884e-11,4.66819526029e-10,1.59467236105e-09,1.24255019708e-09,4.21348520194e-10,1.26428080765e-10,3.70894552151e-11,1.15990268815e-11,7.87103917542e-13,2.58639938356e-13,1.14935138453e-16,8.20350346156e-17,5.8544994723e-17,4.176634211e-17,2.97833829357e-17,2.1227550534e-17
2.96784315039e-17,6.82860563435e-05,2.5102186377e-06,1.47352047593e-07,1.76403250582e-08,2.72002886004e-09,9.18661251696e-10,4.77001667789e-10,3.77792643625e-10,1.6049332401e-10,4.30308562293e-11,4.32853400605e-11,4.66820581054e-10,1.59467316426e-09,1.24255073302e-09,4.21348900607e-10,1.26428351011e-10,3.70896478955e-11,1.15991636857e-11,7.87201230661e-13,2.58709160857e-13,1.64175743384e-16,1.17062612951e-16,8.34630665152e-17,5.94926931555e-17,4.2393824346e-17,3.01986897377e-17
4.26502184423e-17,6.82860565387e-05,2.51021868578e-06,1.47352080122e-07,1.76403478698e-08,2.72004570195e-09,9.18672974961e-10,4.7701003019e-10,3.77798597243e-10,1.60497555921e-10,4.30338461862e-11,4.32874679385e-11,4.6682209556e-10,1.59467430205e-09,1.24255150401e-09,4.21349446537e-10,1.26428739449e-10,3.70899243151e-11,1.15993603572e-11,7.87341150915e-13,2.58808707293e-13,2.35000759804e-16,1.6745489576e-16,1.19319889637e-16,8.50063730747e-17,6.05479994604e-17,4.31161875079e-17
6.12916869593e-17,6.82860568193e-05,2.51021875455e-06,1.47352126555e-07,1.7640382018e-08,2.72006937258e-09,9.18689772773e-10,4.77022024518e-10,3.77807128674e-10,1.60503627267e-10,4.30381431206e-11,4.32905262485e-11,4.66824272977e-10,1.59467591246e-09,1.24255258634e-09,4.21350232806e-10,1.26429299672e-10,3.70903222542e-11,1.15996436571e-11,7.87542832795e-13,2.58952301231e-13,3.37242198106e-16,2.40254441462e-16,1.7115693016e-16,1.21913605803e-16,8.68228154887e-17,6.18193016086e-17
8.80809296532e-17,6.828605703e-05,2.51021885106e-06,1.47352193401e-07,1.76404295863e-08,2.72010361294e-09,9.18714720111e-10,4.770392231e-10,3.77819371715e-10,1.60512340318e-10,4.30443184655e-11,4.32949214878e-11,4.66827401605e-10,1.59467820903e-09,1.24255419005e-09,4.21351362151e-10,1.26430103597e-10,3.70908947816e-11,1.1600051401e-11,7.8783326124e-13,2.59159183576e-13,4.84621413663e-16,3.45246447656e-16,2.45951832888e-16,1.75188690015e-16,1.24763359843e-16,8.88336115951e-17
1.26579158667e-16,6.82860573784e-05,2.51021898788e-06,1.47352289265e-07,1.76404978595e-08,2.72015255841e-09,9.18748531385e-10,4.77063924353e-10,3.77836948295e-10,1.60524848313e-10,4.3053193077e-11,4.33012378169e-11,4.66831897498e-10,1.59468148617e-09,1.24255645842e-09,4.21352986445e-10,1.2643125923e-10,3.70917176401e-11,1.16006373798e-11,7.88250615842e-13,2.59456475765e-13,6.96405025923e-16,4.961183457e-16,3.53430182155e-16,2.51743236921e-16,1.79282477423e-16,1.27652103055e-16
1.81904113318e-16,6.82860578715e-05,2.51021918453e-06,1.47352427067e-07,1.76405959102e-08,2.72022284599e-09,9.18799166968e-10,4.77099387284e-10,3.77862192914e-10,1.60542814631e-10,4.30659467649e-11,4.33103148491e-11,4.66838359854e-10,1.59468617505e-09,1.24255973185e-09,4.21355319772e-10,1.26432919983e-10,3.70928999773e-11,1.16014794513e-11,7.8885036422e-13,2.59883688359e-13,1.00073693018e-15,7.12918047125e-16,5.0787305188e-16,3.61748847418e-16,2.57623815263e-16,1.8343228161e-16
2.61410383751e-16,6.82860584675e-05,2.51021948406e-06,1.4735266346e-07,1.76407637556e-08,2.72034402776e-09,9.1887268197e-10,4.771533927e-10,3.77900489529e-10,1.60569227009e-10,4.30843049252e-11,4.33233588038e-11,4.66847645367e-10,1.59469287004e-09,1.24256443163e-09,4.21361073705e-10,1.26435306469e-10,3.70945993046e-11,1.1602689495e-11,7.89712218306e-13,2.60497596167e-13,1.43805922569e-15,1.02445366295e-15,7.29801248333e-16,5.19821335423e-16,3.70195825707e-16,2.63585031451e-16
