rho_gcc,9959.33984132,10964.0484412,12070.1130936,13287.7587027,14628.2416719,16103.9539625,17728.5376494,19517.0110346,21485.907482,23653.4282583,26039.6107932,28666.5139133,31558.4217624,34742.0682942,38246.8844116,42105.2700376,46352.8936335,51029.0219319,56176.8829345,61844.065529,68082.9594197,74951.2394391,82512.3987166,90836.3356354,100000
1e-17,4.24335633704e-22,2.96414034817e-22,2.06836367601e-22,1.44169793662e-22,1.00373754537e-22,6.97992531092e-23,4.84821248819e-23,3.36371272013e-23,2.33111705917e-23,1.61379579488e-23,1.11616319428e-23,7.71328236933e-24,5.32561003499e-24,3.6740889989e-24,2.53347365148e-24,1.74665812061e-24,1.20423551146e-24,8.30190088471e-25,5.72133054976e-25,3.94301253374e-25,2.71876644382e-25,1.87616675514e-25,1.29571814219e-25,8.95379112257e-26,6.19199443681e-26
1.4370779142e-17,6.07887017653e-22,4.2478919087e-22,2.96513153592e-22,2.06736394193e-22,1.43970546557e-22,1.00138730275e-22,6.95695764214e-23,4.82761901249e-23,3.34615247489e-23,2.3168077257e-23,1.60258838056e-23,1.10759323591e-23,7.64806851617e-24,5.27677518677e-24,3.63887823594e-24,2.50892353336e-24,1.72987983463e-24,1.19262533829e-24,8.21945165062e-25,5.66488248867e-25,3.90615546632e-25,2.69564129118e-25,1.86171254756e-25,1.28652740637e-25,8.89715958635e-26
2.06519293148e-17,8.7166726908e-22,6.09275786945e-22,4.2538654172e-22,2.96649964802e-22,2.06622808106e-22,1.4373907558e-22,9.98739715233e-23,6.9313711196e-23,4.80484005493e-23,3.32709202839e-23,2.30162002158e-23,1.59083264779e-23,1.09856244749e-23,7.57996126987e-24,5.22743134822e-24,3.60435863351e-24,2.48527185415e-24,1.71347311667e-24,1.18094467397e-24,8.13934400164e-25,5.61252612279e-25,3.8732901046e-25,2.67509063882e-25,1.84863799509e-25,1.27846927456e-25
2.96784315039e-17,1.25091070562e-21,8.74502033206e-22,6.1065171103e-22,4.259019736e-22,2.96682956492e-22,2.06410809913e-22,1.43432677454e-22,9.95517033334e-23,6.90141796198e-23,4.77914943607e-23,3.30630393964e-23,2.28535825976e-23,1.57823906918e-23,1.08900816591e-23,7.51046276097e-24,5.17867763655e-24,3.57088454952e-24,2.46200485607e-24,1.6968743935e-24,1.16954527862e-24,8.06478137424e-25,5.56570307639e-25,3.84400182137e-25,2.65644855226e-25,1.83714624771e-25
4.26502184423e-17,1.79615104544e-21,1.2557987601e-21,8.76981578443e-22,6.11701891077e-22,4.26139864095e-22,2.96495419011e-22,2.06042403124e-22,1.43013648592e-22,9.91482521465e-23,6.86614880124e-23,4.75028214453e-23,3.28354764739e-23,2.26763303888e-23,1.56473497631e-23,1.07915761149e-23,7.44122737477e-24,5.13107222362e-24,3.53774931941e-24,2.43833281554e-24,1.68060188158e-24,1.15889579214e-24,7.9978881757e-25,5.52385114116e-25,3.81735464003e-25,2.64002001858e-25
6.12916869593e-17,2.58046143595e-21,1.80421950734e-21,1.26000665305e-21,8.78888379805e-22,6.12288695741e-22,4.26024555961e-22,2.96058567808e-22,2.05497020013e-22,1.42468648655e-22,9.86626860695e-23,6.82596367406e-23,4.71837191201e-23,3.25855760521e-23,2.24851998705e-23,1.55075710986e-23,1.06931601103e-23,7.37346978973e-24,5.08385135639e-24,3.50397131335e-24,2.41509356419e-24,1.66538586195e-24,1.14933603532e-24,7.93806637465e-25,5.48575243313e-25,3.79386383196e-25
8.80809296532e-17,3.70831756693e-21,2.59280039641e-21,1.81072567108e-21,1.26302995016e-21,8.79905945655e-22,6.12230146309e-22,4.25459075775e-22,2.95315149623e-22,2.04738507814e-22,1.41785946501e-22,9.80944062943e-23,6.78066757346e-23,4.68280093697e-23,3.23129831139e-23,2.22855874965e-23,1.53669040589e-23,1.05962505311e-23,7.30589050175e-24,5.03547979879e-24,3.47067763575e-24,2.39328925318e-24,1.65168544122e-24,1.14076199306e-24,7.88345370417e-25,5.4520779465e-25
1.26579158667e-16,5.3291310493e-21,3.72605060505e-21,2.60215067461e-21,1.81507071362e-21,1.26449246243e-21,8.79821915541e-22,6.11417605975e-22,4.24390758695e-22,2.94225126672e-22,2.03757422003e-22,1.40969289931e-22,9.74434691142e-23,6.72954947605e-23,4.6436272958e-23,3.20261250083e-23,2.20834382364e-23,1.52276375763e-23,1.04991339051e-23,7.23637683918e-24,4.98763420703e-24,3.43934315088e-24,2.37360068476e-24,1.63936387587e-24,1.13291372774e-24,7.83506084791e-25
1.81904113318e-16,7.6583599071e-21,5.35461591845e-21,3.73948809245e-21,2.60839522025e-21,1.8171726662e-21,1.26437181977e-21,8.78654349885e-22,6.09882387601e-22,4.22824331602e-22,2.92815240126e-22,2.02583828311e-22,1.40033845346e-22,9.67088636278e-23,6.6732539739e-23,4.60240358874e-23,3.17356209527e-23,2.18833015286e-23,1.50880734324e-23,1.03992373545e-23,7.16761899104e-24,4.94260410241e-24,3.4110491364e-24,2.35589362932e-24,1.62808530231e-24,1.12595929299e-24
