temp_eV,rho_gcc,mode,label,kross_scattering,kplanck,krosseland,krosseland_absorption,status,h5_path
0.5,2.3025269621793266e-15,fac-opacity-cowan-state,T0p5_rho2p30253em15,0.19930727563409323,71.00115233418624,0.24151915708091914,0.04221187710847253,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p30253em15/fac-opacity-cowan-state/starout.h5
0.5,3.308910644196489e-15,fac-opacity-cowan-state,T0p5_rho3p30891em15,0.18236600773328196,76.49638102465647,0.22332652857409604,0.04096051663107021,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho3p30891em15/fac-opacity-cowan-state/starout.h5
0.5,4.755162406834019e-15,fac-opacity-cowan-state,T0p5_rho4p75516em15,0.16486386682690227,81.87075263203056,0.20424808088841548,0.03938421001377533,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho4p75516em15/fac-opacity-cowan-state/starout.h5
0.5,6.8335388732923106e-15,fac-opacity-cowan-state,T0p5_rho6p83354em15,0.14738004942749364,87.0452430402897,0.18492279327862712,0.03754273999265379,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho6p83354em15/fac-opacity-cowan-state/starout.h5
0.5,9.820327790631256e-15,fac-opacity-cowan-state,T0p5_rho9p82033em15,0.1304224446737631,91.94564604269787,0.16592886748151248,0.03550641915855399,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho9p82033em15/fac-opacity-cowan-state/starout.h5
0.5,1.4112576178114521e-14,fac-opacity-cowan-state,T0p5_rho1p41126em14,0.11438669400616719,96.51416882420905,0.14773320634604792,0.03334650891267145,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p41126em14/fac-opacity-cowan-state/starout.h5
0.5,2.0280871538024598e-14,fac-opacity-cowan-state,T0p5_rho2p02809em14,0.09954389798566013,100.71474663055186,0.13067299728312512,0.031129096098151666,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p02809em14/fac-opacity-cowan-state/starout.h5
0.5,2.914519256800997e-14,fac-opacity-cowan-state,T0p5_rho2p91452em14,0.08604905593079036,104.53313687262687,0.11496083719789928,0.028911778295681843,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p91452em14/fac-opacity-cowan-state/starout.h5
0.5,4.188391254457488e-14,fac-opacity-cowan-state,T0p5_rho4p18839em14,0.07396080933480254,107.97379470599107,0.10070283365568279,0.0267420215724514,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho4p18839em14/fac-opacity-cowan-state/starout.h5
0.5,6.019044567806669e-14,fac-opacity-cowan-state,T0p5_rho6p01904em14,0.06326490464220089,111.05535347908156,0.08792146542604393,0.02465655824974902,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho6p01904em14/fac-opacity-cowan-state/starout.h5
0.5,8.649836012976684e-14,fac-opacity-cowan-state,T0p5_rho8p64984em14,0.05389658324767458,113.80595273719062,0.07657826408201493,0.022681678503215886,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho8p64984em14/fac-opacity-cowan-state/starout.h5
0.5,1.2430488295695167e-13,fac-opacity-cowan-state,T0p5_rho1p24305em13,0.0457595218403899,116.25908612916335,0.06659386488185007,0.020834340900197156,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p24305em13/fac-opacity-cowan-state/starout.h5
0.5,1.7863580192457348e-13,fac-opacity-cowan-state,T0p5_rho1p78636em13,0.03874058586977164,118.45023478758655,0.057864435012664354,0.019123847177426802,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p78636em13/fac-opacity-cowan-state/starout.h5
0.5,2.567135656310987e-13,fac-opacity-cowan-state,T0p5_rho2p56714em13,0.032720583768247824,120.41431347649662,0.05027426934128045,0.017553683768941255,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p56714em13/fac-opacity-cowan-state/starout.h5
0.5,3.6891739544382357e-13,fac-opacity-cowan-state,T0p5_rho3p68917em13,0.027581630247273576,122.18384794328676,0.04370480315860823,0.016123171254265177,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho3p68917em13/fac-opacity-cowan-state/starout.h5
0.5,5.301630411562758e-13,fac-opacity-cowan-state,T0p5_rho5p30163em13,0.023211842558488672,123.78777007721395,0.03804059164980521,0.014828747567282276,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho5p30163em13/fac-opacity-cowan-state/starout.h5
0.5,7.618855973704612e-13,fac-opacity-cowan-state,T0p5_rho7p61886em13,0.01950805346525854,125.25072659153102,0.033172965282014834,0.01366491041233616,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho7p61886em13/fac-opacity-cowan-state/starout.h5
0.5,1.0948889651276868e-12,fac-opacity-cowan-state,T0p5_rho1p09489em12,0.01637711718931407,126.59281689730788,0.029002059628645306,0.01262494114179463,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p09489em12/fac-opacity-cowan-state/starout.h5
0.5,1.5734407502856082e-12,fac-opacity-cowan-state,T0p5_rho1p57344em12,0.013736262310915532,127.82969272119138,0.02543776058529594,0.011701497071751365,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p57344em12/fac-opacity-cowan-state/starout.h5
0.5,2.26115695153675e-12,fac-opacity-cowan-state,T0p5_rho2p26116em12,0.011512832135393357,128.97295540501784,0.022399896563040332,0.0108870633087219,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p26116em12/fac-opacity-cowan-state/starout.h5
0.5,3.249458715591849e-12,fac-opacity-cowan-state,T0p5_rho3p24946em12,0.009643658410536401,130.03078289604676,0.019817874255590135,0.010174214799392125,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho3p24946em12/fac-opacity-cowan-state/starout.h5
0.5,4.669725353279713e-12,fac-opacity-cowan-state,T0p5_rho4p66973em12,0.008074239492847479,131.0086999192341,0.017629946806241553,0.009555706331300087,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho4p66973em12/fac-opacity-cowan-state/starout.h5
0.5,6.710759170575148e-12,fac-opacity-cowan-state,T0p5_rho6p71076em12,0.006757838286948858,131.91040125343457,0.015782336259195392,0.009024497044747922,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho6p71076em12/fac-opacity-cowan-state/starout.h5
0.5,9.64388379154446e-12,fac-opacity-cowan-state,T0p5_rho9p64388em12,0.005654574236743668,132.73853133098197,0.014228402097778477,0.008573826979854107,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho9p64388em12/fac-opacity-cowan-state/starout.h5
0.5,1.3859012403933867e-11,fac-opacity-cowan-state,T0p5_rho1p3859em11,0.004730554806727778,133.49534695875911,0.012927934086811041,0.00819737843759231,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p3859em11/fac-opacity-cowan-state/starout.h5
0.5,1.9916480638308542e-11,fac-opacity-cowan-state,T0p5_rho1p99165em11,0.003957071927916211,134.1832107323692,0.011846541923728632,0.007889469184967045,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p99165em11/fac-opacity-cowan-state/starout.h5
0.5,2.8621534453892672e-11,fac-opacity-cowan-state,T0p5_rho2p86215em11,0.0033098755312311328,134.8049012930657,0.010955075963130513,0.007645199646158965,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p86215em11/fac-opacity-cowan-state/starout.h5
0.5,4.1131375034185614e-11,fac-opacity-cowan-state,T0p5_rho4p11314em11,0.0027685277017269936,135.36375537500064,0.010229043975153574,0.007460515506667204,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho4p11314em11/fac-opacity-cowan-state/starout.h5
0.5,5.910899064227969e-11,fac-opacity-cowan-state,T0p5_rho5p9109em11,0.002315835601835168,135.86367625995445,0.009648036953124519,0.007332200597717619,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho5p9109em11/fac-opacity-cowan-state/starout.h5
0.5,8.4944224982638e-11,fac-opacity-cowan-state,T0p5_rho8p49442em11,0.001937358345175817,136.30905523313297,0.00919520344253764,0.007257844351432109,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho8p49442em11/fac-opacity-cowan-state/starout.h5
0.5,1.2207146966133182e-10,fac-opacity-cowan-state,T0p5_rho1p22071em10,0.0016209814243377577,136.70464785007798,0.008856810183386766,0.007235828015382031,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p22071em10/fac-opacity-cowan-state/starout.h5
0.5,1.7542621300415897e-10,fac-opacity-cowan-state,T0p5_rho1p75426em10,0.0013565517371310388,137.05544157330593,0.008621898226259861,0.00726534574242814,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p75426em10/fac-opacity-cowan-state/starout.h5
0.5,2.52101136279913e-10,fac-opacity-cowan-state,T0p5_rho2p52101em10,0.0011355662474725361,137.36653420249866,0.008482016143002877,0.007346449140494208,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p52101em10/fac-opacity-cowan-state/starout.h5
0.5,3.6228897509242966e-10,fac-opacity-cowan-state,T0p5_rho3p62289em10,0.0009509076266287729,137.643041333017,0.008431004284245933,0.0074800958888453966,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho3p62289em10/fac-opacity-cowan-state/starout.h5
0.5,5.20637484663258e-10,fac-opacity-cowan-state,T0p5_rho5p20637em10,0.0007966206768023927,137.8900343964546,0.008464831817257898,0.007668210352350152,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho5p20637em10/fac-opacity-cowan-state/starout.h5
0.5,7.481966305138837e-10,fac-opacity-cowan-state,T0p5_rho7p48197em10,0.0006677238834481229,138.11251041697793,0.00858150603285435,0.007913781336062157,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho7p48197em10/fac-opacity-cowan-state/starout.h5
0.5,1.0752168531898921e-09,fac-opacity-cowan-state,T0p5_rho1p07522em09,0.0005600509876373427,138.31539535214893,0.008781064727064556,0.008221012894507223,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p07522em09/fac-opacity-cowan-state/starout.h5
0.5,1.5451703926941453e-09,fac-opacity-cowan-state,T0p5_rho1p54517em09,0.0004701180586440334,138.50357857149766,0.009065649654324178,0.008595530712268831,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p54517em09/fac-opacity-cowan-state/starout.h5
0.5,2.220530245015531e-09,fac-opacity-cowan-state,T0p5_rho2p22053em09,0.0003950121010812581,138.68197689501403,0.009439666875712393,0.009044653845060898,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p22053em09/fac-opacity-cowan-state/starout.h5
0.5,3.1910749729235452e-09,fac-opacity-cowan-state,T0p5_rho3p19107em09,0.0003322977770613481,138.8556322402355,0.009910069304827197,0.009577770543404205,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho3p19107em09/fac-opacity-cowan-state/starout.h5
0.5,4.585823366142813e-09,fac-opacity-cowan-state,T0p5_rho4p58582em09,0.00027993932478947834,139.02984532351294,0.010486821710562817,0.010206881336754408,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho4p58582em09/fac-opacity-cowan-state/starout.h5
0.5,6.590185477903269e-09,fac-opacity-cowan-state,T0p5_rho6p59019em09,0.00023623520520920407,139.21035242397534,0.011183592009381437,0.010947355679050572,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho6p59019em09/fac-opacity-cowan-state/starout.h5
0.5,9.470610000772238e-09,fac-opacity-cowan-state,T0p5_rho9p47061em09,0.0002552468055833801,99.5817092265932,7.830076143368654,7.829820161750957,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho9p47061em09/fac-opacity-cowan-state/starout.h5
0.5,1.3610004466105506e-08,fac-opacity-cowan-state,T0p5_rho1p361em08,0.00021288706700602083,99.38139163811078,8.08090763344816,8.080694075935225,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p361em08/fac-opacity-cowan-state/starout.h5
0.5,1.9558636830395073e-08,fac-opacity-cowan-state,T0p5_rho1p95586em08,0.0001775468731943612,99.13705002692213,7.413113767454176,7.41293550579385,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p95586em08/fac-opacity-cowan-state/starout.h5
0.5,2.810728502080722e-08,fac-opacity-cowan-state,T0p5_rho2p81073em08,0.00014806316035350972,99.06411420884703,7.290716864759095,7.290568099229305,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p81073em08/fac-opacity-cowan-state/starout.h5
0.5,4.039235853150913e-08,fac-opacity-cowan-state,T0p5_rho4p03924em08,0.00012346651743488555,99.70375432473867,8.286426263961435,8.28630200477051,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho4p03924em08/fac-opacity-cowan-state/starout.h5
0.5,5.804696634805446e-08,fac-opacity-cowan-state,T0p5_rho5p8047em08,0.00010294708761441231,99.3698191170904,7.2309095662600305,7.230805902669807,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho5p8047em08/fac-opacity-cowan-state/starout.h5
0.5,8.341801332506338e-08,fac-opacity-cowan-state,T0p5_rho8p3418em08,7.827656622242506e-05,141.36955596901655,0.021783137271734844,0.02170485847478135,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho8p3418em08/fac-opacity-cowan-state/starout.h5
0.5,1.1987818459583772e-07,fac-opacity-cowan-state,T0p5_rho1p19878em07,6.811049347705961e-05,141.97834689676017,0.024694945026944803,0.02462683200242892,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p19878em07/fac-opacity-cowan-state/starout.h5
0.5,1.7227429147699408e-07,fac-opacity-cowan-state,T0p5_rho1p72274em07,5.965240732697735e-05,142.73674614908805,0.028185640731820515,0.028125985433826915,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p72274em07/fac-opacity-cowan-state/starout.h5
0.5,2.4757157946593376e-07,fac-opacity-cowan-state,T0p5_rho2p47572em07,5.26091038792057e-05,143.68617889559846,0.032366784757734565,0.032314172332745104,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p47572em07/fac-opacity-cowan-state/starout.h5
0.5,3.557796490339488e-07,fac-opacity-cowan-state,T0p5_rho3p5578em07,4.672910707817376e-05,144.8765240805197,0.03735862781222508,0.03731189487039243,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho3p5578em07/fac-opacity-cowan-state/starout.h5
0.5,5.112830759482948e-07,fac-opacity-cowan-state,T0p5_rho5p11283em07,4.17949679661871e-05,146.36500327679113,0.04327617336698849,0.043234373955581135,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho5p11283em07/fac-opacity-cowan-state/starout.h5
0.5,7.347536163492159e-07,fac-opacity-cowan-state,T0p5_rho7p34754em07,2.872667040390469e-05,99.67758354450075,7.905911781741684,7.905882308140441,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho7p34754em07/fac-opacity-cowan-state/starout.h5
0.5,1.0558981944335787e-06,fac-opacity-cowan-state,T0p5_rho1p0559em06,2.391550548871174e-05,98.77426822491573,7.2032635974391175,7.203238977929415,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p0559em06/fac-opacity-cowan-state/starout.h5
0.5,1.517407974863493e-06,fac-opacity-cowan-state,T0p5_rho1p51741em06,1.990089796331324e-05,99.7618022395471,8.030938326494342,8.030917660699215,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p51741em06/fac-opacity-cowan-state/starout.h5
0.5,2.1806334875063253e-06,fac-opacity-cowan-state,T0p5_rho2p18063em06,1.6552893924664384e-05,99.3256895259196,6.986263378160477,6.986246117733853,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p18063em06/fac-opacity-cowan-state/starout.h5
0.5,3.1337402238588983e-06,fac-opacity-cowan-state,T0p5_rho3p13374em06,1.3759082659338462e-05,99.45908766072729,7.983689429539232,7.983674868167818,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho3p13374em06/fac-opacity-cowan-state/starout.h5
0.5,4.503428864545845e-06,fac-opacity-cowan-state,T0p5_rho4p50343em06,1.1428575698410511e-05,99.75271401927994,7.902560132893045,7.902547873460935,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho4p50343em06/fac-opacity-cowan-state/starout.h5
0.5,6.471778159406801e-06,fac-opacity-cowan-state,T0p5_rho6p47178em06,9.489087715343783e-06,106.72467408100208,12.50335165986088,12.503340986482906,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho6p47178em06/fac-opacity-cowan-state/starout.h5
0.5,9.300449458481393e-06,fac-opacity-cowan-state,T0p5_rho9p30045em06,7.86705444459138e-06,106.76876519905932,12.590719526254375,12.590710416267251,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho9p30045em06/fac-opacity-cowan-state/starout.h5
0.5,1.3365470508911143e-05,fac-opacity-cowan-state,T0p5_rho1p33655em05,6.5137452401026195e-06,105.09327417592907,10.079238704430455,10.07923120444324,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p33655em05/fac-opacity-cowan-state/starout.h5
0.5,1.920722248123928e-05,fac-opacity-cowan-state,T0p5_rho1p92072em05,5.383736191412519e-06,105.93854082006743,9.789609512430875,9.789603197656271,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho1p92072em05/fac-opacity-cowan-state/starout.h5
0.5,2.760227522090268e-05,fac-opacity-cowan-state,T0p5_rho2p76023em05,4.441025101725558e-06,105.49130119819914,10.68664740833441,10.686641986668759,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho2p76023em05/fac-opacity-cowan-state/starout.h5
0.5,3.966662010161191e-05,fac-opacity-cowan-state,T0p5_rho3p96666em05,3.6528664875749896e-06,104.94874289859051,9.541132591067013,9.541127963096983,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho3p96666em05/fac-opacity-cowan-state/starout.h5
0.5,5.7004023678963655e-05,fac-opacity-cowan-state,T0p5_rho5p7004em05,2.9950830413961524e-06,104.27716019365191,9.831339519434113,9.831335520798316,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho5p7004em05/fac-opacity-cowan-state/starout.h5
0.5,8.191922344953684e-05,fac-opacity-cowan-state,T0p5_rho8p19192em05,2.4475220351373657e-06,85.18908243087023,5.2854940696376715,5.285491102665658,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho8p19192em05/fac-opacity-cowan-state/starout.h5
0.5,0.00011772430676769293,fac-opacity-cowan-state,T0p5_rho0p000117724,1.9894492523820317e-06,84.14321826433776,5.6288104308279285,5.628807876576343,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p000117724/fac-opacity-cowan-state/starout.h5
0.5,0.00016917900122028344,fac-opacity-cowan-state,T0p5_rho0p000169179,1.6012099408664718e-06,79.74507686635593,3.4630880329571365,3.4630860479728165,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p000169179/fac-opacity-cowan-state/starout.h5
0.5,0.0002431234061999784,fac-opacity-cowan-state,T0p5_rho0p000243123,1.2901107497033616e-06,78.84039197402953,2.570354103842981,2.570352532331111,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p000243123/fac-opacity-cowan-state/starout.h5
0.5,0.0003493872774749123,fac-opacity-cowan-state,T0p5_rho0p000349387,1.0182396405297368e-06,75.83011827188668,1.389911836443065,1.3899106692841925,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p000349387/fac-opacity-cowan-state/starout.h5
0.5,0.0005020967399614471,fac-opacity-cowan-state,T0p5_rho0p000502097,8.000195392968198e-07,75.89816292482114,1.645697451951853,1.6456964844866067,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p000502097/fac-opacity-cowan-state/starout.h5
0.5,0.0007215521357901021,fac-opacity-cowan-state,T0p5_rho0p000721552,6.216058998328253e-07,74.32590929165086,1.3087246461672817,1.3087238823263836,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p000721552/fac-opacity-cowan-state/starout.h5
0.5,0.0010369266382873438,fac-opacity-cowan-state,T0p5_rho0p00103693,4.7677083720847595e-07,75.36648690642498,1.6602044585331157,1.6602037977932367,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p00103693/fac-opacity-cowan-state/starout.h5
0.5,0.0014901443705277455,fac-opacity-cowan-state,T0p5_rho0p00149014,3.6261859294550135e-07,75.71760461428914,1.9052204767271606,1.9052199004429373,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p00149014/fac-opacity-cowan-state/starout.h5
0.5,0.002141453563853953,fac-opacity-cowan-state,T0p5_rho0p00214145,2.737591010146463e-07,75.2813648754233,1.57632297547829,1.5763225307480901,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p00214145/fac-opacity-cowan-state/starout.h5
0.5,0.003077435620898055,fac-opacity-cowan-state,T0p5_rho0p00307744,2.0544976258038212e-07,77.74683521424389,2.8007594307182444,2.8007589213196153,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p00307744/fac-opacity-cowan-state/starout.h5
0.5,0.004422514763163053,fac-opacity-cowan-state,T0p5_rho0p00442251,1.542783589475067e-07,78.14357116240124,2.6242526481666157,2.6242522221511937,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p00442251/fac-opacity-cowan-state/starout.h5
0.5,0.006355498291362301,fac-opacity-cowan-state,T0p5_rho0p0063555,1.1599800250999912e-07,76.15546503632406,1.7776474050540039,1.777647101020383,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p0063555/fac-opacity-cowan-state/starout.h5
0.5,0.009133346228248624,fac-opacity-cowan-state,T0p5_rho0p00913335,8.814142482325842e-08,91.56384566747664,5.872852973559213,5.872852277043625,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p00913335/fac-opacity-cowan-state/starout.h5
0.5,0.01312533014735226,fac-opacity-cowan-state,T0p5_rho0p0131253,6.793271387728097e-08,79.05491132526969,3.1629331662432385,3.162932773126503,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p0131253/fac-opacity-cowan-state/starout.h5
0.5,0.018862122071335155,fac-opacity-cowan-state,T0p5_rho0p0188621,5.504322351985981e-08,90.38273502018966,4.743098953689072,4.743098409536996,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p0188621/fac-opacity-cowan-state/starout.h5
0.5,0.02710633904364831,fac-opacity-cowan-state,T0p5_rho0p0271063,4.872323543036447e-08,88.97589470122183,5.152416547381741,5.152415968802015,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p0271063/fac-opacity-cowan-state/starout.h5
0.5,0.038953921174427183,fac-opacity-cowan-state,T0p5_rho0p0389539,4.5023627225965875e-08,88.22071766497167,3.3840743642423927,3.3840739714161425,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T0p5_rho0p0389539/fac-opacity-cowan-state/starout.h5
