temp_eV,rho_gcc,mode,label,kross_scattering,kplanck,krosseland,krosseland_absorption,status,h5_path
6.084434772628814,1e-17,fac-opacity-cowan-state,T6p08443_rho1em17,0.3405416480100132,38.9662539390291,0.5641374901407188,0.22359287461949906,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho1em17/fac-opacity-cowan-state/starout.h5
6.084434772628814,1.4370779141993746e-17,fac-opacity-cowan-state,T6p08443_rho1p43708em17,0.3405416437901891,38.96625285794384,0.5641335116074232,0.22358890130055037,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho1p43708em17/fac-opacity-cowan-state/starout.h5
6.084434772628814,2.065192931479625e-17,fac-opacity-cowan-state,T6p08443_rho2p06519em17,0.34054164813308857,38.966254742859604,0.5641376330748077,0.22359301735962678,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho2p06519em17/fac-opacity-cowan-state/starout.h5
6.084434772628814,2.9678431503900313e-17,fac-opacity-cowan-state,T6p08443_rho2p96784em17,0.3405416321938119,38.96590393196026,0.5641976818623099,0.22365309309095804,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho2p96784em17/fac-opacity-cowan-state/starout.h5
6.084434772628814,4.2650218442334076e-17,fac-opacity-cowan-state,T6p08443_rho4p26502em17,0.3405416323844135,38.96590315639908,0.5641984773218297,0.22365388837049605,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho4p26502em17/fac-opacity-cowan-state/starout.h5
6.084434772628814,6.129168695925715e-17,fac-opacity-cowan-state,T6p08443_rho6p12917em17,0.3405416282256013,38.96590230659823,0.5641944419193942,0.2236498581233314,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho6p12917em17/fac-opacity-cowan-state/starout.h5
6.084434772628814,8.808092965317026e-17,fac-opacity-cowan-state,T6p08443_rho8p80809em17,0.3405416263244927,38.96585092616166,0.5641947152912953,0.22365013341835807,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho8p80809em17/fac-opacity-cowan-state/starout.h5
6.084434772628814,1.2657915866672028e-16,fac-opacity-cowan-state,T6p08443_rho1p26579em16,0.34054162841136343,38.965903949187776,0.5641946918434442,0.22365010786120024,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho1p26579em16/fac-opacity-cowan-state/starout.h5
6.084434772628814,1.819041133178821e-16,fac-opacity-cowan-state,T6p08443_rho1p81904em16,0.34054162849370184,38.96590518376843,0.5641950590198775,0.22365047494472395,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho1p81904em16/fac-opacity-cowan-state/starout.h5
6.084434772628814,2.6141038375114865e-16,fac-opacity-cowan-state,T6p08443_rho2p6141em16,0.3405424307334876,39.12104888699616,0.5633401317895737,0.22279469982633265,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho2p6141em16/fac-opacity-cowan-state/starout.h5
6.084434772628814,3.7566708903116036e-16,fac-opacity-cowan-state,T6p08443_rho3p75667em16,0.34053970463312283,40.74451286716264,0.5544302811946152,0.21388767143739737,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho3p75667em16/fac-opacity-cowan-state/starout.h5
6.084434772628814,5.398628767382507e-16,fac-opacity-cowan-state,T6p08443_rho5p39863em16,0.3405373891895075,42.0097419706756,0.5739506669339907,0.233408974094306,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho5p39863em16/fac-opacity-cowan-state/starout.h5
6.084434772628814,7.758250168566793e-16,fac-opacity-cowan-state,T6p08443_rho7p75825em16,0.3405348253617079,43.4826827384687,0.5621973257406637,0.2216576822745504,ok,/home/elads/STAR/full_grid_solar_opacity/runs/T6p08443_rho7p75825em16/fac-opacity-cowan-state/starout.h5
