rho_gcc,0.5,0.550440521959,0.605969536429,0.667100375847,0.734398158161,0.808485011008,0.890045822911,0.979834574661,1.07868130942,1.18749980597,1.30729602605,1.43917741387,1.58436313376,1.74419534064,1.9201515874,2.11385848402,2.32710673459,2.56186769128,2.82031157836,3.10482755456,3.41804579945,3.76286182785,4.14246325717,4.56035927495,5.02041307925,5.52687759158
1e-17,0.282014143632,0.282698658894,0.282851652946,0.286472995888,0.306150268203,0.310854801821,0.311108055141,0.311195550286,0.3112801146,0.311307153247,0.311364960447,0.312553786256,0.32835325773,0.339108661309,0.339862178124,0.339946741497,0.340062845285,0.340111764212,0.340160118688,0.340199857837,0.34025387715,0.340326609751,0.340398129568,0.3404642657,0.340501216422,0.34052043272
1.4370779142e-17,0.281697769108,0.282674730582,0.282819627604,0.285463612146,0.304525681673,0.310748467816,0.311098916087,0.311181946985,0.311276692865,0.311304378431,0.311351441705,0.312211743607,0.325867730174,0.338802923754,0.33983968868,0.339938507959,0.340051214689,0.34010830923,0.340154841773,0.340200348357,0.340253886579,0.340326917381,0.340398129527,0.340464258452,0.34050121879,0.340520433913
2.06519293148e-17,0.28124629014,0.282640910365,0.282795016357,0.284706162175,0.302568046318,0.310597742725,0.311087427918,0.311169298052,0.311272375942,0.311301405693,0.311341008138,0.31196613872,0.323367488577,0.338378125564,0.339809245844,0.339930683126,0.34003811824,0.340104922191,0.340149463442,0.340200220595,0.340253817183,0.340322898094,0.340398122721,0.340463722114,0.34050024314,0.340520432219
2.96784315039e-17,0.280603227538,0.282592778663,0.282775069178,0.284149126685,0.300321696831,0.310384786803,0.311072526242,0.311157848179,0.311266836721,0.311298309441,0.311332994598,0.311790123539,0.32100024952,0.337793363674,0.339767992823,0.339922928237,0.340024103697,0.340101396921,0.340143995899,0.34020016596,0.340253801746,0.340322803429,0.340398134884,0.340463958336,0.340501222201,0.340520432951
4.26502184423e-17,0.279689976409,0.282524055479,0.282757572691,0.283745391486,0.29788249985,0.310085572447,0.31105270654,0.311147556795,0.311259756868,0.311295190096,0.31132682343,0.311663698527,0.318884642539,0.337000078754,0.339711989041,0.339914778251,0.340009843379,0.340097485912,0.340138503952,0.340200229023,0.340253884401,0.340322379509,0.340398117726,0.34046426509,0.340501224497,0.34052043168
6.12916869593e-17,0.278398679577,0.282425794495,0.282740534933,0.283455575834,0.295386281045,0.30966858252,0.311025788353,0.3111381547,0.311250885881,0.311292127715,0.311321990161,0.3115723058,0.317090234591,0.335945903217,0.339635637496,0.339905604901,0.339995951206,0.340092900986,0.340133075299,0.340200371423,0.340253855738,0.340322614822,0.340398129755,0.340464268844,0.340500272237,0.340520431557
8.80809296532e-17,0.276584299244,0.282285242541,0.282721924487,0.283248588475,0.292981460355,0.309094051306,0.310988605586,0.31112920565,0.3112401235,0.311289140532,0.31131806141,0.311505560288,0.315635383978,0.334583130635,0.339530872839,0.339894571215,0.339982831784,0.340087318564,0.340127800238,0.340199928393,0.340253793372,0.340322629907,0.340398107779,0.340464257163,0.340501588788,0.340520431699
1.26579158667e-16,0.27405732783,0.282084230941,0.282699422274,0.283100780553,0.290796350841,0.308314660247,0.310936603732,0.311120140861,0.311227602422,0.31128616264,0.311314674905,0.311456207673,0.314498857228,0.332882469982,0.339386115897,0.339880566902,0.339970629234,0.340080402864,0.340122756063,0.340200185163,0.340253800739,0.34032209186,0.340398130298,0.340464267323,0.340501232088,0.340520431852
1.81904113318e-16,0.270580121674,0.281796926041,0.282670141629,0.282994589088,0.288915033717,0.307279089257,0.310863306586,0.311110259759,0.311213725607,0.311283041848,0.311311540523,0.311419284316,0.313636629499,0.330849998537,0.339185025144,0.339862116882,0.339959270112,0.340071857859,0.340117986842,0.340200342045,0.340253806032,0.340321847799,0.3403981353,0.340464256088,0.340501260739,0.340520431459
2.61410383751e-16,0.265871828757,0.281386729822,0.282630272396,0.282917142402,0.287370062984,0.305940019366,0.310759604734,0.31109869985,0.311199111198,0.311279549349,0.311308444148,0.311391433001,0.312996783903,0.32854113028,0.338905107527,0.339837256617,0.339948539082,0.340061508334,0.340113479282,0.34019599972,0.340248441904,0.34032211973,0.340393779519,0.34046074044,0.340500516735,0.340520695082
3.75667089031e-16,0.259628374218,0.280802100509,0.282574600734,0.282859019577,0.286150565942,0.304267350135,0.310612823733,0.311084372082,0.311184438941,0.311275393406,0.311305253454,0.311370356308,0.312529404559,0.32606279951,0.338516351334,0.339803360933,0.339938125162,0.340049390026,0.340109145253,0.340189462669,0.34024150961,0.340309720485,0.340386649787,0.340455577719,0.34049706676,0.340517836432
5.39862876738e-16,0.251562870773,0.279971090442,0.282495844585,0.282813205628,0.285218043549,0.302264788761,0.310405559105,0.311065846104,0.31117025599,0.311270236236,0.311301919021,0.311354413906,0.312191539062,0.323557924312,0.33798028243,0.339756894545,0.339927613406,0.340035803884,0.340104818306,0.340186071995,0.340231857397,0.340303041226,0.340377152014,0.340448142829,0.340492649205,0.340514618806
7.75825016857e-16,0.241465560216,0.278794544774,0.282383724992,0.282774222722,0.284522074952,0.299983965742,0.310114335156,0.311041163447,0.311156828082,0.31126372058,0.311298460455,0.311342362477,0.311948689531,0.321175189493,0.337250255982,0.339693027355,0.3399164332,0.34002128251,0.340100261112,0.340151363812,0.340225525605,0.340296913098,0.340368859228,0.340440743277,0.340490776801,0.340513461345
1.11492099701e-15,0.229270782473,0.277138291968,0.282223664209,0.282737401364,0.284011657177,0.297527502303,0.309708287152,0.311007559561,0.311144082414,0.311255515378,0.311294931286,0.311333211322,0.311774386148,0.319036397126,0.336274307083,0.339605041271,0.339903785299,0.340006453032,0.340095176598,0.340143774179,0.340218666262,0.340293446537,0.340361295503,0.340433451498,0.340485549325,0.340511089276
1.60222834088e-15,0.215107242377,0.274825457634,0.281994964332,0.282698248714,0.283641460846,0.295034902747,0.309148327797,0.310961081038,0.311131622399,0.311245385572,0.311291368941,0.311326151653,0.311648965919,0.317215207121,0.335002194007,0.339483466746,0.339888557832,0.339991848421,0.340089221642,0.340137653246,0.340208423677,0.340280754284,0.340351371851,0.340426576167,0.340480913109,0.340507967649
